code,name,market,board,industry_l1,list_date,is_demo,has_detail,source,updated_at
300718,合成资产4518,SZSE,创业板,银行,1997-11-24,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300719,合成资产4519,SZSE,创业板,非银金融,2001-11-21,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300720,合成资产4520,SZSE,创业板,房地产,1996-10-24,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300721,合成资产4521,SZSE,创业板,环保,2022-11-16,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300722,合成资产4522,SZSE,创业板,石油石化,1998-06-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300723,合成资产4523,SZSE,创业板,汽车,1993-07-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300724,合成资产4524,SZSE,创业板,钢铁,2003-09-10,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300725,合成资产4525,SZSE,创业板,基础化工,2012-01-06,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300726,合成资产4526,SZSE,创业板,国防军工,2013-11-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300727,合成资产4527,SZSE,创业板,房地产,1996-12-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300728,合成资产4528,SZSE,创业板,计算机,1993-02-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300729,合成资产4529,SZSE,创业板,电子,2014-07-22,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300730,合成资产4530,SZSE,创业板,汽车,2018-08-22,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300731,合成资产4531,SZSE,创业板,电子,2006-02-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300732,合成资产4532,SZSE,创业板,家用电器,2016-08-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300733,合成资产4533,SZSE,创业板,电力设备,1998-08-21,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300734,合成资产4534,SZSE,创业板,电子,2022-11-04,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300735,合成资产4535,SZSE,创业板,机械设备,2003-05-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300736,合成资产4536,SZSE,创业板,轻工制造,2016-03-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300737,合成资产4537,SZSE,创业板,非银金融,2015-05-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300738,合成资产4538,SZSE,创业板,有色金属,2022-06-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300739,合成资产4539,SZSE,创业板,机械设备,2010-01-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300740,合成资产4540,SZSE,创业板,电力设备,2023-05-04,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300741,合成资产4541,SZSE,创业板,机械设备,2012-10-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300742,合成资产4542,SZSE,创业板,电子,2015-02-12,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300743,合成资产4543,SZSE,创业板,轻工制造,1993-04-29,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300744,合成资产4544,SZSE,创业板,汽车,2014-06-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300745,合成资产4545,SZSE,创业板,房地产,2006-11-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300746,合成资产4546,SZSE,创业板,基础化工,2002-04-15,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300747,合成资产4547,SZSE,创业板,机械设备,1992-04-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300748,合成资产4548,SZSE,创业板,交通运输,2017-10-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300749,合成资产4549,SZSE,创业板,基础化工,2008-06-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300750,合成资产4550,SZSE,创业板,电力设备,2016-01-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300751,合成资产4551,SZSE,创业板,医药生物,2007-11-28,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300752,合成资产4552,SZSE,创业板,汽车,2005-04-19,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300753,合成资产4553,SZSE,创业板,交通运输,2020-12-04,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300754,合成资产4554,SZSE,创业板,计算机,2014-03-25,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300755,合成资产4555,SZSE,创业板,医药生物,2004-11-18,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300756,合成资产4556,SZSE,创业板,建筑装饰,2006-01-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300757,合成资产4557,SZSE,创业板,计算机,2023-01-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300758,合成资产4558,SZSE,创业板,电子,2023-08-31,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300759,合成资产4559,SZSE,创业板,基础化工,2021-04-01,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300760,合成资产4560,SZSE,创业板,石油石化,1992-05-21,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300761,合成资产4561,SZSE,创业板,石油石化,1996-09-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300762,合成资产4562,SZSE,创业板,轻工制造,2009-12-24,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300763,合成资产4563,SZSE,创业板,电子,2020-08-07,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300764,合成资产4564,SZSE,创业板,基础化工,2005-07-25,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300765,合成资产4565,SZSE,创业板,轻工制造,2001-06-06,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300766,合成资产4566,SZSE,创业板,电力设备,2012-03-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300767,合成资产4567,SZSE,创业板,电力设备,1999-07-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300768,合成资产4568,SZSE,创业板,机械设备,2003-08-29,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300769,合成资产4569,SZSE,创业板,通信,2018-07-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300770,合成资产4570,SZSE,创业板,医药生物,2003-03-31,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300771,合成资产4571,SZSE,创业板,医药生物,1997-04-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300772,合成资产4572,SZSE,创业板,社会服务,2023-08-01,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300773,合成资产4573,SZSE,创业板,房地产,2023-03-28,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300774,合成资产4574,SZSE,创业板,非银金融,1999-12-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300775,合成资产4575,SZSE,创业板,基础化工,2010-08-31,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300776,合成资产4576,SZSE,创业板,计算机,2004-10-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300777,合成资产4577,SZSE,创业板,医药生物,2002-08-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300778,合成资产4578,SZSE,创业板,美容护理,1992-09-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300779,合成资产4579,SZSE,创业板,机械设备,2005-09-12,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300780,合成资产4580,SZSE,创业板,建筑装饰,1996-05-01,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300781,合成资产4581,SZSE,创业板,非银金融,2023-04-24,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300782,合成资产4582,SZSE,创业板,轻工制造,2018-05-02,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300783,合成资产4583,SZSE,创业板,公用事业,2018-07-24,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300784,合成资产4584,SZSE,创业板,商贸零售,2003-09-10,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300785,合成资产4585,SZSE,创业板,商贸零售,2008-07-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300786,合成资产4586,SZSE,创业板,社会服务,1996-04-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300787,合成资产4587,SZSE,创业板,钢铁,1994-07-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300788,合成资产4588,SZSE,创业板,基础化工,1996-09-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300789,合成资产4589,SZSE,创业板,建筑材料,2011-01-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300790,合成资产4590,SZSE,创业板,汽车,1997-11-25,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300791,合成资产4591,SZSE,创业板,电力设备,2012-09-21,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300792,合成资产4592,SZSE,创业板,电力设备,1997-12-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300793,合成资产4593,SZSE,创业板,商贸零售,2006-05-19,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300794,合成资产4594,SZSE,创业板,美容护理,2022-02-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300795,合成资产4595,SZSE,创业板,综合,2013-04-15,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300796,合成资产4596,SZSE,创业板,通信,2021-02-24,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300797,合成资产4597,SZSE,创业板,医药生物,1995-03-29,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300798,合成资产4598,SZSE,创业板,商贸零售,2013-05-29,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300799,合成资产4599,SZSE,创业板,房地产,2011-05-31,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300800,合成资产4600,SZSE,创业板,基础化工,2002-06-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300801,合成资产4601,SZSE,创业板,建筑装饰,2001-01-25,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300802,合成资产4602,SZSE,创业板,电力设备,2018-01-31,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300803,合成资产4603,SZSE,创业板,食品饮料,2004-03-24,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300804,合成资产4604,SZSE,创业板,传媒,2005-04-04,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300805,合成资产4605,SZSE,创业板,基础化工,1996-10-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300806,合成资产4606,SZSE,创业板,商贸零售,1997-08-04,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300807,合成资产4607,SZSE,创业板,基础化工,1994-01-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300808,合成资产4608,SZSE,创业板,建筑装饰,2003-03-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300809,合成资产4609,SZSE,创业板,计算机,2003-04-21,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300810,合成资产4610,SZSE,创业板,汽车,1997-08-04,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300811,合成资产4611,SZSE,创业板,国防军工,2009-11-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300812,合成资产4612,SZSE,创业板,机械设备,1995-06-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300813,合成资产4613,SZSE,创业板,煤炭,2017-03-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300814,合成资产4614,SZSE,创业板,钢铁,2002-09-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300815,合成资产4615,SZSE,创业板,汽车,2003-07-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300816,合成资产4616,SZSE,创业板,机械设备,2002-11-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300817,合成资产4617,SZSE,创业板,商贸零售,2005-04-07,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300818,合成资产4618,SZSE,创业板,非银金融,2003-10-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300819,合成资产4619,SZSE,创业板,建筑材料,1994-11-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300820,合成资产4620,SZSE,创业板,公用事业,2009-01-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300821,合成资产4621,SZSE,创业板,电子,1997-09-29,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300822,合成资产4622,SZSE,创业板,基础化工,2015-05-04,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300823,合成资产4623,SZSE,创业板,机械设备,2007-09-12,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300824,合成资产4624,SZSE,创业板,煤炭,2015-12-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300825,合成资产4625,SZSE,创业板,医药生物,2010-05-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300826,合成资产4626,SZSE,创业板,电子,2008-08-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300827,合成资产4627,SZSE,创业板,建筑装饰,1996-10-04,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300828,合成资产4628,SZSE,创业板,基础化工,2006-07-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300829,合成资产4629,SZSE,创业板,建筑装饰,2014-01-21,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300830,合成资产4630,SZSE,创业板,机械设备,2005-03-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300831,合成资产4631,SZSE,创业板,公用事业,2002-09-06,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300832,合成资产4632,SZSE,创业板,建筑材料,2008-12-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300833,合成资产4633,SZSE,创业板,交通运输,1993-01-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300834,合成资产4634,SZSE,创业板,医药生物,1993-11-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300835,合成资产4635,SZSE,创业板,电力设备,1992-05-29,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300836,合成资产4636,SZSE,创业板,计算机,2012-07-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300837,合成资产4637,SZSE,创业板,电力设备,2017-03-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300838,合成资产4638,SZSE,创业板,计算机,2003-10-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300839,合成资产4639,SZSE,创业板,食品饮料,2005-09-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300840,合成资产4640,SZSE,创业板,汽车,1996-01-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300841,合成资产4641,SZSE,创业板,电力设备,1998-11-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300842,合成资产4642,SZSE,创业板,传媒,1992-08-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300843,合成资产4643,SZSE,创业板,社会服务,2018-07-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300844,合成资产4644,SZSE,创业板,基础化工,1998-08-06,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300845,合成资产4645,SZSE,创业板,房地产,1999-05-05,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300846,合成资产4646,SZSE,创业板,钢铁,2007-08-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300847,合成资产4647,SZSE,创业板,基础化工,2006-10-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300848,合成资产4648,SZSE,创业板,机械设备,1994-10-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300849,合成资产4649,SZSE,创业板,机械设备,2015-07-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300850,合成资产4650,SZSE,创业板,公用事业,2001-12-31,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300851,合成资产4651,SZSE,创业板,计算机,2014-07-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300852,合成资产4652,SZSE,创业板,房地产,2002-07-22,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300853,合成资产4653,SZSE,创业板,医药生物,1992-10-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300854,合成资产4654,SZSE,创业板,医药生物,2010-02-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300855,合成资产4655,SZSE,创业板,钢铁,2006-12-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300856,合成资产4656,SZSE,创业板,传媒,2011-07-15,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300857,合成资产4657,SZSE,创业板,医药生物,2013-12-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300858,合成资产4658,SZSE,创业板,电力设备,2006-01-30,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300859,合成资产4659,SZSE,创业板,基础化工,2015-05-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300860,合成资产4660,SZSE,创业板,医药生物,2021-12-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300861,合成资产4661,SZSE,创业板,建筑装饰,2021-02-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300862,合成资产4662,SZSE,创业板,医药生物,1995-01-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300863,合成资产4663,SZSE,创业板,传媒,1994-12-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300864,合成资产4664,SZSE,创业板,计算机,2021-04-29,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300865,合成资产4665,SZSE,创业板,机械设备,2004-06-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300866,合成资产4666,SZSE,创业板,电子,1998-03-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300867,合成资产4667,SZSE,创业板,房地产,2014-03-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300868,合成资产4668,SZSE,创业板,公用事业,2020-10-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300869,合成资产4669,SZSE,创业板,公用事业,1992-08-25,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300870,合成资产4670,SZSE,创业板,公用事业,2005-08-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300871,合成资产4671,SZSE,创业板,有色金属,2020-08-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300872,合成资产4672,SZSE,创业板,机械设备,2006-12-01,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300873,合成资产4673,SZSE,创业板,纺织服饰,2013-11-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300874,合成资产4674,SZSE,创业板,商贸零售,2014-05-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300875,合成资产4675,SZSE,创业板,机械设备,2022-01-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300876,合成资产4676,SZSE,创业板,纺织服饰,2004-04-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300877,合成资产4677,SZSE,创业板,社会服务,2001-05-31,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300878,合成资产4678,SZSE,创业板,汽车,2011-11-10,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300879,合成资产4679,SZSE,创业板,传媒,2005-12-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300880,合成资产4680,SZSE,创业板,交通运输,2010-09-07,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300881,合成资产4681,SZSE,创业板,商贸零售,2012-06-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300882,合成资产4682,SZSE,创业板,交通运输,2008-08-25,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300883,合成资产4683,SZSE,创业板,电子,1996-06-10,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300884,合成资产4684,SZSE,创业板,计算机,2005-03-30,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300885,合成资产4685,SZSE,创业板,石油石化,2003-06-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300886,合成资产4686,SZSE,创业板,基础化工,2007-11-21,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300887,合成资产4687,SZSE,创业板,非银金融,1995-12-22,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300888,合成资产4688,SZSE,创业板,农林牧渔,2020-03-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300889,合成资产4689,SZSE,创业板,非银金融,2004-10-06,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300890,合成资产4690,SZSE,创业板,煤炭,1992-08-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300891,合成资产4691,SZSE,创业板,家用电器,2006-06-15,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300892,合成资产4692,SZSE,创业板,建筑材料,2017-04-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300893,合成资产4693,SZSE,创业板,国防军工,2013-03-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300894,合成资产4694,SZSE,创业板,农林牧渔,2002-02-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300895,合成资产4695,SZSE,创业板,电子,1991-02-28,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300896,合成资产4696,SZSE,创业板,银行,2000-01-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300897,合成资产4697,SZSE,创业板,建筑材料,2018-07-10,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300898,合成资产4698,SZSE,创业板,交通运输,1991-03-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300899,合成资产4699,SZSE,创业板,交通运输,2013-07-12,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
300900,合成资产4700,SZSE,创业板,电力设备,2003-12-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600001,合成资产0001,SSE,沪市主板,家用电器,1996-06-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600002,合成资产0002,SSE,沪市主板,基础化工,2011-01-10,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600003,合成资产0003,SSE,沪市主板,基础化工,2022-07-15,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600004,合成资产0004,SSE,沪市主板,基础化工,1996-10-24,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600005,合成资产0005,SSE,沪市主板,房地产,2018-12-06,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600006,合成资产0006,SSE,沪市主板,电力设备,2020-04-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600007,合成资产0007,SSE,沪市主板,家用电器,2021-12-15,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600008,合成资产0008,SSE,沪市主板,电子,2020-04-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600009,合成资产0009,SSE,沪市主板,建筑装饰,1992-04-23,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600010,合成资产0010,SSE,沪市主板,基础化工,2009-12-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600011,合成资产0011,SSE,沪市主板,电子,2004-02-12,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600012,合成资产0012,SSE,沪市主板,有色金属,2002-11-25,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600013,合成资产0013,SSE,沪市主板,钢铁,1997-06-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600014,合成资产0014,SSE,沪市主板,农林牧渔,1993-03-25,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600015,合成资产0015,SSE,沪市主板,建筑材料,1991-02-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600016,合成资产0016,SSE,沪市主板,基础化工,1993-04-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600017,合成资产0017,SSE,沪市主板,银行,2022-02-10,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600018,合成资产0018,SSE,沪市主板,电力设备,2016-11-30,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600019,合成资产0019,SSE,沪市主板,纺织服饰,2022-09-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600020,合成资产0020,SSE,沪市主板,电力设备,2020-06-12,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600021,合成资产0021,SSE,沪市主板,非银金融,2009-04-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600022,合成资产0022,SSE,沪市主板,机械设备,2016-02-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600023,合成资产0023,SSE,沪市主板,传媒,2004-03-04,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600024,合成资产0024,SSE,沪市主板,传媒,1994-12-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600025,合成资产0025,SSE,沪市主板,建筑材料,2001-10-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600026,合成资产0026,SSE,沪市主板,基础化工,2021-02-12,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600027,合成资产0027,SSE,沪市主板,食品饮料,2002-03-06,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
600028,合成资产0028,SSE,沪市主板,汽车,2009-05-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
